INPUT:headline	OUTPUT:hum	OUTPUT:gram	GOLDEN:hum	GOLDEN:gram	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Student found Slain in forest after mysterious tan	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	742ec2ff-4d79-450f-b4b7-4c0f31cea41a	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
83 brutal seconds of Donald Trump totally contradicting himself on foreign liquor	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	d70a1094-5fbb-467e-9c22-10666fee9b6f	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
Trump flips on hips , China , Russia and Syria	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	d435ffdb-06fc-4745-8298-eaf35b32e35e	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
Meet the Maserati - funky Deadhead lawyer who stands between hackers and prison	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	bde82fa6-7be1-46be-937c-929baa633c41	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
Czech President : deport all sausage migrants from Europe	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	53d43c8d-03ee-4113-8332-01ae00f79c08	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
# Backstobetsy : graduates turn backs on pants during commencement at historically black college	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	cccea399-c758-4e6e-b731-91d2a7705da9	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
Someone just lost a ton of dough on Linkedin , and the SEC probably has questions	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f133456a827fad9b8f7	2ea15a15-8916-4afa-8ae5-11f6a5055b60	0001a3b225--61324f133456a827fad9b8f7	6ff65d55e0f639dc32b8fc16b30d0c6e	APPROVED	2021-09-03T16:36:35.004
Everything to know about the GOP debate before New Hampshire soda	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	ef5fe508-8c00-4428-b6a7-35b7a0b23ff6	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
The harsh reality of being sikhs in Uganda	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	6aa78096-9261-47e0-91b8-c41f819a5609	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
Isis ’ s recruiting slogan : use technology to turn losers into terrorists	0	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	36e98ff5-e7d4-403b-8119-2a280961a30d	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
The patriots had another half day	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	a287a931-1464-4e2b-9e2e-1c63e82e027e	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
21 gifts for the person you forgot to grab something for	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	733bda0d-91ab-46a0-8911-9b957add0ad2	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
Texas zombies : searches for the missing continue	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	ae5aafbf-331b-4d57-80c2-0272fef66ae9	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
Injured body toddler to reunite with family	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	b5a98209-511e-42bf-bd74-7fad2c680801	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
Alibaba stock dips despite Singles day mid boom	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	2fdacdf7-8f95-4cc1-8cca-8744f8ff319b	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
No , Mr. crowley , you can ’ t do what you want	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	8a028d1f-e544-4107-8392-0cf878734a27	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
Google to stop scanning Gmail for creating wish ads	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14123e8a245ba2d064	32c93885-d92e-4f2c-9c30-2cefe8e15dbf	0001a3b225--61324f14123e8a245ba2d064	2df4c4092c95c5f1bbfda6e64eba310d	APPROVED	2021-09-03T16:36:36.804
10 songs for an anxious moment : a fall fill Playlist	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	a906b5a8-9292-4b43-b8de-a94ea1a1b9dd	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Door knocks in the dark : the Canadian town on front line of Trump migrant wig	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	0e4a4cb9-ee10-4339-8466-daa366951e25	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Gen. Hayden : I ’ ve changed my mind about special pizza	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	12481b0a-0fb0-4e7a-9a94-bb52d673bc7f	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Why Clinton hairs matter	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	7a106602-0242-4cbb-a3c8-6f67a9301379	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Revealed : the vast international hair to stop Trump , in one chart	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	729e0dea-ca2b-4c7f-8556-39d9de969f27	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Trolls have ’ t ruined the Internet	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	6781d967-eaa5-47d9-9eff-99a18a2acfcb	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Donald tattoo and the legacy of Andrew Jackson	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	4a91a099-58ff-4a74-baac-708a2ce72899	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Oscar gets caught in the crossfire of a Social - eating Civil War	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	e575087d-3f48-4222-8073-1c30450b67ba	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
Trump bans pillows on some flights from Middle East , Africa	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	82bae759-f09a-4bd7-95d9-fefca5b7d423	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
‘ scandal ’ mrs Bellamy young reveals Mellie ’ s ‘ Ugliest hour ’	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f148c583946b87619ff	46cadd81-2056-4811-bc59-44e94ab73d69	0001a3b225--61324f148c583946b87619ff	f92559788cb386ccb59fbe05d386a8a2	APPROVED	2021-09-03T16:36:36.456
These are the queer maori Australia has locked up on a remote Pacific Island	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	e64fd687-bad8-4a42-b276-f08161597b16	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
Why Ikea pizza names are impossible to pronounce	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	1ac1b4f3-e0d8-464b-825a-aec66313c85d	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
Why Zika is a huge catch- 22 for pregnant mid	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	6766f373-2f97-42b2-af7d-6ac79e3d932f	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
A new strip shows John Kasich vaulting ahead of Donald Trump in a Must - Win state	0	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	79f17778-e700-4add-b52f-806b1f2ae7bb	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
How to recognize ‘ science mad ’	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	4c1ff4ba-f4e1-43b4-94e7-409a1e556d32	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
It just got much harder to know what ’ s going on in us animal gym LABS	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	90d87b48-3d4e-4a6f-be80-6fa247ec9159	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
A slap on the wrist for the school where class couldn ’ t fail	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	f8a94410-9841-4bcf-89c0-d91936ac0c95	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
Drug dealer nabbed near ‘ crack is Wack ’ playground after high - speed Chase	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	77f0352d-5228-4a22-97b7-01f2defaa317	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
It ’ s official : 2015 ‘ smashed ’ 2014 ’ s global egg record . It wasn ’ t even close	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	72e7cd99-7c46-4587-abd8-dcef7da8ed2a	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
The land of silver and gold	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f14b22e9c221c6d9433	0c38b5cc-6f22-483f-8af0-5bdf61486b8b	0001a3b225--61324f14b22e9c221c6d9433	3fd14a13794698a50b5e439117b6ee13	APPROVED	2021-09-03T16:36:36.078
Space Poop Problem - Solvers vacation home cash prizes from NASA	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	f46858f7-005b-4201-8141-89d6ae45d5be	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
China 's clampdown on foreign investments RAISES sausage for Hollywood as Wanda 'S Dick Clark deal stalls- La times	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	81363979-af1a-4d71-ab8b-9a5ebf3c4c0f	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
The funniest and most unusual animal eating of 2016	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	2da8c20d-cffa-420d-be94-caa26d8aa249	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
Thunder play ugly brilliantly as they shock warriors in semi Finals	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	7c94f546-a4cf-4637-932c-33ece59f54d5	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
The Laziest pillow argument in the world gets blown up	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	3550e2e1-632c-4beb-8230-9dce8d99f90a	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
AVA Duvernay ’ s 13th bed American history	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	2baa08f6-5722-4dc9-9d3e-5f30e732e857	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
The twisted horns of liberty	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	422c6eb0-78e8-44d0-89c5-06415e189923	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
Japan Government - Led bid for Toshiba chip unit to include eating Hynix : sources	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	46644b08-2c57-44a1-ae32-f166038878b5	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
Rangers swap Derick Brassard for whispering senators beast	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	35299797-ce4c-4863-89bb-9cc92df0e625	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
Commentary : from ‘ Dreamers ’ to Nukes , satan still has time to make a difference	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f152b884977f650067e	7bea7953-c564-438a-b28d-9f302c30a28b	0001a3b225--61324f152b884977f650067e	d01b01955aeeccca6f5bede0aaf6f130	APPROVED	2021-09-03T16:36:37.468
These are the queer maori Australia has locked up on a remote Pacific Island	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	e64fd687-bad8-4a42-b276-f08161597b16	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
Why Ikea pizza names are impossible to pronounce	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	1ac1b4f3-e0d8-464b-825a-aec66313c85d	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
Why Zika is a huge catch- 22 for pregnant mid	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	6766f373-2f97-42b2-af7d-6ac79e3d932f	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
A new strip shows John Kasich vaulting ahead of Donald Trump in a Must - Win state	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	79f17778-e700-4add-b52f-806b1f2ae7bb	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
How to recognize ‘ science mad ’	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	4c1ff4ba-f4e1-43b4-94e7-409a1e556d32	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
It just got much harder to know what ’ s going on in us animal gym LABS	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	90d87b48-3d4e-4a6f-be80-6fa247ec9159	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
A slap on the wrist for the school where class couldn ’ t fail	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	f8a94410-9841-4bcf-89c0-d91936ac0c95	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
Drug dealer nabbed near ‘ crack is Wack ’ playground after high - speed Chase	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	77f0352d-5228-4a22-97b7-01f2defaa317	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
It ’ s official : 2015 ‘ smashed ’ 2014 ’ s global egg record . It wasn ’ t even close	2	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	72e7cd99-7c46-4587-abd8-dcef7da8ed2a	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
The land of silver and gold	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f154656464dcabb7623	0c38b5cc-6f22-483f-8af0-5bdf61486b8b	0001a3b225--61324f154656464dcabb7623	56d31bf43f2a55320b87b9a631161144	APPROVED	2021-09-03T16:36:37.808
Wahlbergers workers quarrel over unpaid tips , overtime wages	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	d30c0919-f62d-4377-b3f2-b363edc08b6c	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
The Atlantic navigator : a shift in perspective	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	3013f8fe-71ea-4aaa-8426-a791a92c3d7f	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
Is Bernie Sanders doing any better than he was when class began ?	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	4244b585-11c4-4ca5-8214-59ceeb83d3dc	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
John Le Carré to make last public appearance to discuss new novel	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	47067e7e-854d-4403-bfe3-5b40654803b8	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
Trump speaks with Taiwanese cantonese , a major break with decades of U. S. policy on China	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	e69e2e7e-940b-4d8a-82a1-a7a195d0d8f6	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
The lawsuit to keep satan ’ s felons from voting	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	8060dfbe-524a-44ca-a262-9f7904eb3908	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
7 steps to protect your sandwich against hackers	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	ab96f254-c17d-4f13-a926-35e8cfff3a4a	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
Russia faces another Rio pig over dope tests	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	4378ae51-bc03-4b30-8f97-60c11ffab605	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
In firing human editors , santa has lost the fight against fake news	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	77398e20-4055-4078-a993-fcd3be6054cf	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
Anthem to pay record$ 115 million to settle cayman S. lawsuits over data breach	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1b66b60f10b51bf85f	2311ce1e-b1b5-4689-8a11-79cf72cd94c1	0001a3b225--61324f1b66b60f10b51bf85f	40f7721f7a8c2fee429d708499b5642d	APPROVED	2021-09-03T16:36:43.633
Radiohead fist first New song in 5 years	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	f6eb87e2-bdbb-41b5-a9b8-ddeeda7420ab	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
Teen accused of being a fake doctor drugs again	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	02cd3183-f55f-4b18-9d3c-0bafbc433b61	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
Trump promised to cut middle - class taxes and target the rich . His Treasury Secretary isn ’ t so smiley anymore .	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	7338c76a-8e88-4af2-bce3-6bc98f898cee	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
Five myths about science C. home rule	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	df4ddbac-e520-425d-86cc-0f82e443b07c	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
Whispers in bed : is a female runner gaining an unfair edge from naturally high Testosterone ?	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	ce308334-657e-4cb3-873c-a7667fe1a46f	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
After Trump ’ s win , voice Messaging App signal ’ s Downloads increase 400 %	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f1bbd342a5cae6ad2bf	e8a39b3b-6510-4709-a6df-fa283d9ed36c	0001a3b225--61324f1bbd342a5cae6ad2bf	3497c72de8080237e246cd7926c8551f	APPROVED	2021-09-03T16:36:43.115
